V4_0,mmm-yy,time,uk-only,geography,cpih1dim1aggid,aggregate
85.8,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
83.9,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
82.8,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
82.4,May-08,May-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.4,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
81.0,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.8,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.0,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.3,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.1,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.7,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.2,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.2,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.7,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
81.2,Jun-07,Jun-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
81.0,May-07,May-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
81.1,Apr-07,Apr-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.9,Mar-07,Mar-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
80.1,Feb-07,Feb-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.7,Jan-07,Jan-07,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.7,Dec-06,Dec-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.6,Nov-06,Nov-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.3,Oct-06,Oct-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.9,Sep-06,Sep-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.0,Aug-06,Aug-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.7,Jul-06,Jul-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
79.4,Jun-06,Jun-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.7,May-06,May-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.6,Apr-06,Apr-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.3,Mar-06,Mar-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
78.0,Feb-06,Feb-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.8,Jan-06,Jan-06,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
77.4,Dec-05,Dec-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.3,Nov-05,Nov-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
77.0,Oct-05,Oct-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.9,Sep-05,Sep-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.4,Aug-05,Aug-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.2,Jul-05,Jul-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.8,Jun-05,Jun-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
76.8,May-05,May-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
75.3,Apr-05,Apr-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
74.8,Mar-05,Mar-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
75.2,Feb-05,Feb-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
75.3,Jan-05,Jan-05,K02000001,United Kingdom,cpih1dim1S50601,05.6.1 Non-durable household goods
110.0,Nov-18,Nov-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
110.0,Oct-18,Oct-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
109.5,Sep-18,Sep-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
109.3,Aug-18,Aug-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
109.1,Jul-18,Jul-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
109.1,Jun-18,Jun-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
108.3,May-18,May-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
108.3,Apr-18,Apr-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
108.2,Mar-18,Mar-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
108.1,Feb-18,Feb-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
108.1,Jan-18,Jan-18,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
107.8,Dec-17,Dec-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
107.4,Nov-17,Nov-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
107.2,Oct-17,Oct-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
106.4,Sep-17,Sep-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
106.4,Aug-17,Aug-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
106.0,Jul-17,Jul-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
105.9,Jun-17,Jun-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
105.4,May-17,May-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
105.3,Apr-17,Apr-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
105.2,Mar-17,Mar-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
105.1,Feb-17,Feb-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.9,Jan-17,Jan-17,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.7,Dec-16,Dec-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.5,Nov-16,Nov-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.3,Oct-16,Oct-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.2,Sep-16,Sep-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
104.0,Aug-16,Aug-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
103.6,Jul-16,Jul-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
103.5,Jun-16,Jun-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
103.1,May-16,May-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
102.7,Apr-16,Apr-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
102.4,Mar-16,Mar-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
102.2,Feb-16,Feb-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
101.7,Jan-16,Jan-16,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
101.7,Dec-15,Dec-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
101.2,Nov-15,Nov-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
101.1,Oct-15,Oct-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
101.1,Sep-15,Sep-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
100.8,Aug-15,Aug-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
100.0,Jul-15,Jul-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
99.9,Jun-15,Jun-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
99.4,May-15,May-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.9,Apr-15,Apr-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.8,Mar-15,Mar-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.6,Feb-15,Feb-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.6,Jan-15,Jan-15,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.3,Dec-14,Dec-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.1,Nov-14,Nov-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
98.0,Oct-14,Oct-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
97.3,Sep-14,Sep-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
97.2,Aug-14,Aug-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
97.2,Jul-14,Jul-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
96.9,Jun-14,Jun-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
96.3,May-14,May-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
96.2,Apr-14,Apr-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
96.0,Mar-14,Mar-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
95.8,Feb-14,Feb-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
95.9,Jan-14,Jan-14,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
95.9,Dec-13,Dec-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
95.7,Nov-13,Nov-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
95.7,Oct-13,Oct-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
94.6,Sep-13,Sep-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
94.5,Aug-13,Aug-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
94.3,Jul-13,Jul-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
94.0,Jun-13,Jun-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.7,May-13,May-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.6,Apr-13,Apr-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.6,Mar-13,Mar-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.5,Feb-13,Feb-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.4,Jan-13,Jan-13,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.0,Dec-12,Dec-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.9,Nov-12,Nov-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.9,Oct-12,Oct-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.2,Sep-12,Sep-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
93.1,Aug-12,Aug-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.9,Jul-12,Jul-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.7,Jun-12,Jun-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.6,May-12,May-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.2,Apr-12,Apr-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.2,Mar-12,Mar-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
92.2,Feb-12,Feb-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.9,Jan-12,Jan-12,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.9,Dec-11,Dec-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.7,Nov-11,Nov-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.6,Oct-11,Oct-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.5,Sep-11,Sep-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.5,Aug-11,Aug-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.3,Jul-11,Jul-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.2,Jun-11,Jun-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
91.0,May-11,May-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.9,Apr-11,Apr-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.7,Mar-11,Mar-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.6,Feb-11,Feb-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.6,Jan-11,Jan-11,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.0,Dec-10,Dec-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.2,Nov-10,Nov-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.0,Oct-10,Oct-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
90.0,Sep-10,Sep-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.9,Aug-10,Aug-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.9,Jul-10,Jul-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.8,Jun-10,Jun-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.7,May-10,May-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.6,Apr-10,Apr-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
89.0,Mar-10,Mar-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.9,Feb-10,Feb-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.9,Jan-10,Jan-10,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.5,Dec-09,Dec-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.3,Nov-09,Nov-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.2,Oct-09,Oct-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.0,Sep-09,Sep-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.8,Aug-09,Aug-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.7,Jul-09,Jul-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.8,Jun-09,Jun-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.7,May-09,May-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.7,Apr-09,Apr-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.8,Mar-09,Mar-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.9,Feb-09,Feb-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.0,Jan-09,Jan-09,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
88.2,Dec-08,Dec-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.8,Nov-08,Nov-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.3,Oct-08,Oct-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
87.1,Sep-08,Sep-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
86.6,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
86.5,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
86.3,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
85.5,May-08,May-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
84.9,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
84.7,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
84.4,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
84.5,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
83.6,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
83.6,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
83.3,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
83.2,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
82.9,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
82.8,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1S50602,05.6.2 Domestic services and household services
